part_no,Part name,slno,section name,total electors,total part votes
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing.",1,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Koilputhur 1",749,224
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing.",2,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Melvallam 220",744,151
1,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingwestNorthWing.",3,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Perandoor 368",748,374
2,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingNorthWestWing.",1,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Morasampatty 1",791,169
2,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingNorthWestWing.",2,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward1,Thalvallam 165",790,621
3,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingWest,SouthWing",1,"Koilputhur(R.V)PeriyakalrayanmalaiMelnadu(P),Ward1,Kalakkaambadi 1",775,477
3,"GovernmentTribalResidanceMiddleSchool-Thalvallam-636138,TerracedBuildingFacingWest,SouthWing",2,"Koilputhur(R.V)PeriyakalrayanmalaiMelnadu(P),Ward1,ModhoorVillage 470",776,286
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing.",1,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Sengattupudhur 1",768,260
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing.",2,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Sembarukkai 259",766,243
4,"GovernmentTribalResidanceElementarySchool-Sembarukai-636138,TerracedBuildingFacingNorthwestWing.",3,"Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Oduvangadu 521",769,196
5,"PanchayatUnionMiddleSchool-Mannur-636138,TerracedBuildingFacingNorthwestWing.",1,"MannurandMannurR.F(R.V),PeriyakalrayanMelnadu(P),Ward4,Mannur 1",626,624
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",1,"Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Valampattu 1",1091,191
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",2,"Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Panampattu 185",1001,151
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",3,"Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Kariakoilvalavu 335",1088,321
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",4,"Kariyakoilvalavu(R.V),PeriyakalrayanMelnadu(P),Ward2,Puliyampattu 647",1089,238
6,"GovernmentTribalResidanceElementarySchool-KariyakovilValavu-636138,TerracedBuildingFacingWestNorthWing",5,"Koilputhur(R.V),PeriyakalrayanMelnadu(P),Ward2,Melmayamalachi 857",1090,162
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing.",1,"Soolankuruchi(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Thalakkarai 1",871,288
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing.",2,"Soolankurichi(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward2,Pachaadu 256",870,368
7,"PanchayatUnionElementarySchool,Thalakkarai-636138,TerracedBuildingFacingNorth,WestWing.",3,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Melpoondi 612",842,210
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",1,"Soolankuruchi(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Kinathoor 1",1123,279
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",2,"Soolankuruchi(R.V)PeriyakalrayanKeelnadu(P),Ward1,Soolankuruchi 271",1124,749
8,"GovernmentTribalResidanceMiddleSchool-Sulankurichi-636138,TerracedBuildingFacingSouthwestWing",3,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Therkupattu 1001",1125,92
9,"GovernmentTribalResidanceElementarySchool-Kunnur-636138,TerracedBuilding(SSA)FacingSouthEastWing",1,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Keelpoondi 1",746,182
9,"GovernmentTribalResidanceElementarySchool-Kunnur-636138,TerracedBuilding(SSA)FacingSouthEastWing",2,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Kunnoor 175",745,563
10,"GovernmentTribalResidanceElementarySchool-Chittampattu-636138,TerracedBuildingFacingNorth,EastWing.",1,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Chittampatti 1",425,425
11,"GovernmentTribalResidanceHighSchool-Kunnur-636138,TerracedBuildingFacingEastMiddlewingRoomNo2",1,MealpoondiAtthuvalavu,456,456
12,"PanchayatUnionElementarySchool-Kallur-636138,TerracedBuildingFacingNorth,WestWing",1,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward5,Kalloor 1",451,292
12,"PanchayatUnionElementarySchool-Kallur-636138,TerracedBuildingFacingNorth,WestWing",2,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Sadaiyampatti 287",447,159
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",1,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,MudavanKovil 1",597,211
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",2,"3 3-Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Athiripatti 304 603 297",600,95
13,"MudavankovilAnganwadiBuilding-Mudavankovil-636138,TerracedbuildingFacingNorth",3,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward1,Athiripatti 304",603,297
14,"PanchayatUnionElementarySchool-Adiyanur-636138,TerracedBuildingFacingNorth,EastWing",1,"Adiyanur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,4,Adiyanoor 1",901,522
14,"PanchayatUnionElementarySchool-Adiyanur-636138,TerracedBuildingFacingNorth,EastWing",2,"Kunnur(R.V)PeriyakalrayanmalaiKeelnadu(P),Ward4,Kirangaadu 498",902,380
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",1,"Kunnur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,Nagalur 1",799,356
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",2,"Pattimedu(R.V),PeriyakalrayanamalaiKeelnadu(P),Ward3,Pattivalavu 359",671,310
15,"GovernmentTribalResidanceElementarySchool-Nagalur-636138,TerracedBuildingFacingEastsouthwing",3,"Kunnur(R.V),PeriyakalrayanmalaiKeelnadu(P),Ward3,KaniyanValavu 672",796,124
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",1,"Edayapatty(R.V)And(P),Ward1,VilvanurKuditheru 1",801,230
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",2,"Edayapatty(R.V)And(P),Ward1,VilvanurArunthathiyarStreet 224",786,207
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",3,"Edayapatty(R.V)And(P),Ward1,VilvanurEastKattukottai 429",800,118
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",4,"Edayapatty(R.V)And(P),Ward1,VilvanurWestKattukottai 536",802,184
16,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthEastwingRoomNo.3",5,"Edayapatty(R.V)And(P),Ward1,PudurSouthKattukottai 684",735,51
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",1,"Edayapatty(R.V)And(P),Ward2,PudurWestVeethi 1",1012,121
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",2,"Edayapatty(R.V)And(P),Ward2,PudurSouthVeethi 117",1021,88
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",3,"Edayapatty(R.V)And(P),Ward2,PudurNorthVeethi 203",1024,122
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",4,"Edayapatty(R.V)And(P),Ward2,PudurAatruVeethi 322",1008,57
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",5,"Edayapatty(R.V)And(P),Ward2,KoothayeVeethi 379",1004,33
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",6,"Edayapatty(R.V)And(P),Ward2,PudurWest&EastKattukottai 411",1020,250
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",7,"Edayapatty(R.V)And(P),Ward2,PudurChinnaSamayapuram 651",686,36
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",8,"Edayapatty(R.V)And(P),Ward5,KudiStreet 687",1022,115
17,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedSSABuildingFacingSouthMiddlePortionRoomNo.2",9,"Edayapatty(R.V)And(P),Ward5PudurKattukottai&Vilvanur 814",1023,160
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",1,"Edayapatty(R.V)And(P),Ward2,GumasthampattyGandhiNagarKattukottai 1",794,377
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",2,"Edayapatty(R.V)And(P),Ward5,Gumasthampatty 379",802,148
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",3,"Edayapatty(R.V)And(P),Ward5,MuruganKovilKattuKottai 519",787,68
18,"PanchayatUnionElementarySchool-Kathiripatty-636114,TerracedBuildingFacingSouth",4,"Edayapatty(R.V)And(P),Ward5,GandhiNagarKattuKottai 585",808,206
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",1,"Edayapatty(R.V)And(P),Ward4,NaduStreet 1",979,101
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",2,"Edayapatty(R.V)And(P),Ward4,NorthStreet 91",984,204
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",3,"Edayapatty(R.V)And(P),Ward4,KattuKottaiWest 292",986,286
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",4,"Edayapatty(R.V)And(P),Ward4,NorthKattukottaiToPetrolPunk 571",987,96
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",5,"Edayapatty(R.V)And(P),Ward5,AdhidravidarStreet 668",989,106
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",6,"Edayapatty(R.V)And(P),Ward5,HarijanaStreet 770",990,100
19,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouth",7,"Edayapatty(R.V)And(P),Ward5,ArunthathiyarStreet 867",985,83
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",1,"Edayapatty(R.V)And(P),Ward4,V.O.C.Nagar 1",819,33
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",2,"Edayapatty(R.V)And(P),Ward4,BharathiNagar 30",824,265
20,"PanchayatUnionMiddleSchool-Edayapatty-636114,TerracedBuildingFacingSouthWestwing",3,"Edayapatty(R.V)And(P),Ward4,EastKattukottai 289",827,518
21,"PanchayatUnionElementarySchool-Thandanur-636117,TiledBuildingFacingNorth,EastWing",1,"Thandanur(R.V)And(P),Ward1,EastStreet 1",818,74
